Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
1985-12-09,1497.02,1497.02,1497.02,1497.02,0,0,0
1985-12-11,1511.7,1511.7,1511.7,1511.7,0,0,0
1985-12-12,1511.24,1511.24,1511.24,1511.24,0,0,0
1985-12-13,1535.21,1535.21,1535.21,1535.21,0,0,0
1985-12-18,1542.43,1542.43,1542.43,1542.43,0,0,0
1985-12-19,1543.92,1543.92,1543.92,1543.92,0,0,0
1985-12-23,1528.78,1528.78,1528.78,1528.78,0,0,0
1985-12-24,1519.15,1519.15,1519.15,1519.15,0,0,0
1985-12-26,1526.49,1526.49,1526.49,1526.49,0,0,0
1985-12-30,1550.46,1550.46,1550.46,1550.46,0,0,0
1985-12-31,1546.67,1546.67,1546.67,1546.67,0,0,0
1986-01-02,1537.73,1537.73,1537.73,1537.73,0,0,0
1986-01-06,1547.59,1547.59,1547.59,1547.59,0,0,0
1986-01-07,1565.71,1565.71,1565.71,1565.71,0,0,0
1986-01-08,1526.61,1526.61,1526.61,1526.61,0,0,0
1986-01-09,1518.23,1518.23,1518.23,1518.23,0,0,0
1986-01-10,1513.53,1513.53,1513.53,1513.53,0,0,0
1986-01-13,1520.53,1520.53,1520.53,1520.53,0,0,0
1986-01-14,1519.04,1519.04,1519.04,1519.04,0,0,0
1986-01-15,1527.29,1527.29,1527.29,1527.29,0,0,0
1986-01-16,1541.63,1541.63,1541.63,1541.63,0,0,0
1986-01-17,1536.7,1536.7,1536.7,1536.7,0,0,0
1986-01-20,1529.13,1529.13,1529.13,1529.13,0,0,0
1986-01-21,1514.45,1514.45,1514.45,1514.45,0,0,0
1986-01-22,1502.29,1502.29,1502.29,1502.29,0,0,0
1986-01-23,1511.24,1511.24,1511.24,1511.24,0,0,0
1986-01-24,1529.93,1529.93,1529.93,1529.93,0,0,0
1986-01-27,1537.61,1537.61,1537.61,1537.61,0,0,0
1986-01-28,1556.42,1556.42,1556.42,1556.42,0,0,0
1986-01-29,1558.94,1558.94,1558.94,1558.94,0,0,0
1986-01-30,1552.18,1552.18,1552.18,1552.18,0,0,0
1986-01-31,1570.99,1570.99,1570.99,1570.99,0,0,0
1986-02-03,1594.27,1594.27,1594.27,1594.27,0,0,0
1986-02-04,1593.23,1593.23,1593.23,1593.23,0,0,0
1986-02-05,1593.12,1593.12,1593.12,1593.12,0,0,0
1986-02-06,1600.69,1600.69,1600.69,1600.69,0,0,0
1986-02-07,1613.42,1613.42,1613.42,1613.42,0,0,0
1986-02-10,1626.38,1626.38,1626.38,1626.38,0,0,0
1986-02-11,1622.82,1622.82,1622.82,1622.82,0,0,0
1986-02-12,1629.93,1629.93,1629.93,1629.93,0,0,0
1986-02-13,1645.07,1645.07,1645.07,1645.07,0,0,0
1986-02-14,1664.45,1664.45,1664.45,1664.45,0,0,0
1986-02-18,1678.78,1678.78,1678.78,1678.78,0,0,0
1986-02-19,1658.26,1658.26,1658.26,1658.26,0,0,0
1986-02-20,1672.82,1672.82,1672.82,1672.82,0,0,0
1986-02-21,1697.71,1697.71,1697.71,1697.71,0,0,0
1986-02-24,1698.28,1698.28,1698.28,1698.28,0,0,0
1986-02-25,1692.66,1692.66,1692.66,1692.66,0,0,0
1986-02-27,1713.99,1713.99,1713.99,1713.99,0,0,0
1986-02-28,1709.06,1709.06,1709.06,1709.06,0,0,0
1986-03-03,1696.67,1696.67,1696.67,1696.67,0,0,0
1986-03-04,1686.42,1686.42,1686.42,1686.42,0,0,0
1986-03-05,1686.66,1686.66,1686.66,1686.66,0,0,0
1986-03-07,1699.83,1699.83,1699.83,1699.83,0,0,0
1986-03-10,1702.95,1702.95,1702.95,1702.95,0,0,0
1986-03-11,1746.05,1746.05,1746.05,1746.05,0,0,0
1986-03-12,1745.45,1745.45,1745.45,1745.45,0,0,0
1986-03-13,1753.71,1753.71,1753.71,1753.71,0,0,0
1986-03-14,1792.74,1792.74,1792.74,1792.74,0,0,0
1986-03-17,1776.82,1776.82,1776.82,1776.82,0,0,0
1986-03-18,1789.87,1789.87,1789.87,1789.87,0,0,0
1986-03-19,1787.95,1787.95,1787.95,1787.95,0,0,0
1986-03-20,1804.24,1804.24,1804.24,1804.24,0,0,0
1986-03-21,1768.56,1768.56,1768.56,1768.56,0,0,0
1986-03-24,1782.93,1782.93,1782.93,1782.93,0,0,0
1986-03-26,1810.7,1810.7,1810.7,1810.7,0,0,0
1986-03-27,1821.72,1821.72,1821.72,1821.72,0,0,0
1986-03-31,1818.61,1818.61,1818.61,1818.61,0,0,0
1986-04-01,1790.11,1790.11,1790.11,1790.11,0,0,0
1986-04-02,1795.26,1795.26,1795.26,1795.26,0,0,0
1986-04-04,1739.22,1739.22,1739.22,1739.22,0,0,0
1986-04-07,1735.51,1735.51,1735.51,1735.51,0,0,0
1986-04-08,1769.76,1769.76,1769.76,1769.76,0,0,0
1986-04-09,1778.62,1778.62,1778.62,1778.62,0,0,0
1986-04-11,1790.18,1790.18,1790.18,1790.18,0,0,0
1986-04-14,1805.31,1805.31,1805.31,1805.31,0,0,0
1986-04-15,1809.65,1809.65,1809.65,1809.65,0,0,0
1986-04-16,1847.97,1847.97,1847.97,1847.97,0,0,0
1986-04-17,1855.03,1855.03,1855.03,1855.03,0,0,0
1986-04-21,1855.9,1855.9,1855.9,1855.9,0,0,0
1986-04-22,1830.98,1830.98,1830.98,1830.98,0,0,0
1986-04-23,1829.61,1829.61,1829.61,1829.61,0,0,0
1986-04-24,1831.72,1831.72,1831.72,1831.72,0,0,0
1986-04-25,1835.57,1835.57,1835.57,1835.57,0,0,0
1986-04-28,1843.75,1843.75,1843.75,1843.75,0,0,0
1986-04-29,1825.89,1825.89,1825.89,1825.89,0,0,0
1986-04-30,1783.98,1783.98,1783.98,1783.98,0,0,0
1986-05-01,1777.78,1777.78,1777.78,1777.78,0,0,0
1986-05-02,1774.68,1774.68,1774.68,1774.68,0,0,0
1986-05-05,1793.77,1793.77,1793.77,1793.77,0,0,0
1986-05-06,1787.95,1787.95,1787.95,1787.95,0,0,0
1986-05-08,1786.21,1786.21,1786.21,1786.21,0,0,0
1986-05-09,1789.43,1789.43,1789.43,1789.43,0,0,0
1986-05-12,1787.33,1787.33,1787.33,1787.33,0,0,0
1986-05-13,1785.34,1785.34,1785.34,1785.34,0,0,0
1986-05-14,1808.28,1808.28,1808.28,1808.28,0,0,0
1986-05-15,1774.68,1774.68,1774.68,1774.68,0,0,0
1986-05-19,1758.18,1758.18,1758.18,1758.18,0,0,0
1986-05-20,1783.98,1783.98,1783.98,1783.98,0,0,0
1986-05-21,1775.17,1775.17,1775.17,1775.17,0,0,0
1986-05-23,1823.29,1823.29,1823.29,1823.29,0,0,0
1986-05-27,1853.03,1853.03,1853.03,1853.03,0,0,0
1986-05-28,1878.28,1878.28,1878.28,1878.28,0,0,0
1986-05-29,1882.35,1882.35,1882.35,1882.35,0,0,0
1986-05-30,1876.71,1876.71,1876.71,1876.71,0,0,0
1986-06-02,1861.95,1861.95,1861.95,1861.95,0,0,0
1986-06-03,1870.43,1870.43,1870.43,1870.43,0,0,0
1986-06-04,1863.29,1863.29,1863.29,1863.29,0,0,0
1986-06-05,1879.44,1879.44,1879.44,1879.44,0,0,0
1986-06-09,1840.15,1840.15,1840.15,1840.15,0,0,0
1986-06-10,1837.19,1837.19,1837.19,1837.19,0,0,0
1986-06-11,1846.07,1846.07,1846.07,1846.07,0,0,0
1986-06-12,1838.13,1838.13,1838.13,1838.13,0,0,0
1986-06-13,1874.19,1874.19,1874.19,1874.19,0,0,0
1986-06-16,1871.77,1871.77,1871.77,1871.77,0,0,0
1986-06-17,1865.78,1865.78,1865.78,1865.78,0,0,0
1986-06-18,1868.94,1868.94,1868.94,1868.94,0,0,0
1986-06-19,1855.86,1855.86,1855.86,1855.86,0,0,0
1986-06-20,1879.54,1879.54,1879.54,1879.54,0,0,0
1986-06-23,1864.26,1864.26,1864.26,1864.26,0,0,0
1986-06-24,1875.55,1875.55,1875.55,1875.55,0,0,0
1986-06-25,1885.05,1885.05,1885.05,1885.05,0,0,0
1986-06-27,1885.26,1885.26,1885.26,1885.26,0,0,0
1986-06-30,1892.72,1892.72,1892.72,1892.72,0,0,0
1986-07-01,1903.54,1903.54,1903.54,1903.54,0,0,0
1986-07-02,1909.03,1909.03,1909.03,1909.03,0,0,0
1986-07-03,1900.87,1900.87,1900.87,1900.87,0,0,0
1986-07-08,1820.73,1820.73,1820.73,1820.73,0,0,0
1986-07-09,1826.07,1826.07,1826.07,1826.07,0,0,0
1986-07-10,1831.83,1831.83,1831.83,1831.83,0,0,0
1986-07-11,1821.43,1821.43,1821.43,1821.43,0,0,0
1986-07-14,1793.45,1793.45,1793.45,1793.45,0,0,0
1986-07-16,1774.18,1774.18,1774.18,1774.18,0,0,0
1986-07-17,1781.78,1781.78,1781.78,1781.78,0,0,0
1986-07-18,1777.98,1777.98,1777.98,1777.98,0,0,0
1986-07-21,1779.11,1779.11,1779.11,1779.11,0,0,0
1986-07-22,1795.13,1795.13,1795.13,1795.13,0,0,0
1986-07-23,1798.37,1798.37,1798.37,1798.37,0,0,0
1986-07-24,1791.62,1791.62,1791.62,1791.62,0,0,0
1986-07-25,1810.04,1810.04,1810.04,1810.04,0,0,0
1986-07-29,1766.87,1766.87,1766.87,1766.87,0,0,0
1986-07-30,1779.39,1779.39,1779.39,1779.39,0,0,0
1986-07-31,1775.31,1775.31,1775.31,1775.31,0,0,0
1986-08-01,1763.64,1763.64,1763.64,1763.64,0,0,0
1986-08-04,1769.97,1769.97,1769.97,1769.97,0,0,0
1986-08-06,1779.53,1779.53,1779.53,1779.53,0,0,0
1986-08-07,1786.28,1786.28,1786.28,1786.28,0,0,0
1986-08-08,1782.62,1782.62,1782.62,1782.62,0,0,0
1986-08-11,1811.16,1811.16,1811.16,1811.16,0,0,0
1986-08-12,1835.49,1835.49,1835.49,1835.49,0,0,0
1986-08-13,1844.49,1844.49,1844.49,1844.49,0,0,0
1986-08-14,1844.91,1844.91,1844.91,1844.91,0,0,0
1986-08-18,1869.52,1869.52,1869.52,1869.52,0,0,0
1986-08-19,1862.91,1862.91,1862.91,1862.91,0,0,0
1986-08-20,1881.33,1881.33,1881.33,1881.33,0,0,0
1986-08-21,1881.19,1881.19,1881.19,1881.19,0,0,0
1986-08-25,1871.77,1871.77,1871.77,1871.77,0,0,0
1986-08-26,1904.25,1904.25,1904.25,1904.25,0,0,0
1986-08-27,1904.53,1904.53,1904.53,1904.53,0,0,0
1986-08-28,1900.17,1900.17,1900.17,1900.17,0,0,0
1986-08-29,1898.34,1898.34,1898.34,1898.34,0,0,0
1986-09-02,1870.36,1870.36,1870.36,1870.36,0,0,0
1986-09-03,1881.33,1881.33,1881.33,1881.33,0,0,0
1986-09-04,1919.71,1919.71,1919.71,1919.71,0,0,0
1986-09-05,1899.75,1899.75,1899.75,1899.75,0,0,0
1986-09-08,1888.64,1888.64,1888.64,1888.64,0,0,0
1986-09-09,1884.14,1884.14,1884.14,1884.14,0,0,0
1986-09-11,1792.89,1792.89,1792.89,1792.89,0,0,0
1986-09-12,1758.72,1758.72,1758.72,1758.72,0,0,0
1986-09-15,1767.58,1767.58,1767.58,1767.58,0,0,0
1986-09-16,1778.54,1778.54,1778.54,1778.54,0,0,0
1986-09-18,1774.18,1774.18,1774.18,1774.18,0,0,0
1986-09-19,1762.65,1762.65,1762.65,1762.65,0,0,0
1986-09-22,1793.45,1793.45,1793.45,1793.45,0,0,0
1986-09-23,1797.81,1797.81,1797.81,1797.81,0,0,0
1986-09-24,1803.29,1803.29,1803.29,1803.29,0,0,0
1986-09-25,1768.56,1768.56,1768.56,1768.56,0,0,0
1986-09-26,1769.69,1769.69,1769.69,1769.69,0,0,0
1986-09-29,1755.2,1755.2,1755.2,1755.2,0,0,0
1986-09-30,1767.58,1767.58,1767.58,1767.58,0,0,0
1986-10-02,1781.21,1781.21,1781.21,1781.21,0,0,0
1986-10-03,1774.18,1774.18,1774.18,1774.18,0,0,0
1986-10-06,1784.45,1784.45,1784.45,1784.45,0,0,0
1986-10-07,1784.45,1784.45,1784.45,1784.45,0,0,0
1986-10-08,1803.85,1803.85,1803.85,1803.85,0,0,0
1986-10-09,1796.82,1796.82,1796.82,1796.82,0,0,0
1986-10-10,1793.17,1793.17,1793.17,1793.17,0,0,0
1986-10-13,1798.37,1798.37,1798.37,1798.37,0,0,0
1986-10-15,1831.69,1831.69,1831.69,1831.69,0,0,0
1986-10-16,1836.19,1836.19,1836.19,1836.19,0,0,0
1986-10-17,1837.04,1837.04,1837.04,1837.04,0,0,0
1986-10-20,1811.02,1811.02,1811.02,1811.02,0,0,0
1986-10-21,1805.68,1805.68,1805.68,1805.68,0,0,0
1986-10-22,1808.35,1808.35,1808.35,1808.35,0,0,0
1986-10-23,1834.93,1834.93,1834.93,1834.93,0,0,0
1986-10-24,1832.26,1832.26,1832.26,1832.26,0,0,0
1986-10-27,1841.82,1841.82,1841.82,1841.82,0,0,0
1986-10-28,1845.47,1845.47,1845.47,1845.47,0,0,0
1986-10-30,1878.37,1878.37,1878.37,1878.37,0,0,0
1986-10-31,1877.81,1877.81,1877.81,1877.81,0,0,0
1986-11-03,1894.26,1894.26,1894.26,1894.26,0,0,0
1986-11-04,1892.44,1892.44,1892.44,1892.44,0,0,0
1986-11-05,1899.04,1899.04,1899.04,1899.04,0,0,0
1986-11-06,1891.59,1891.59,1891.59,1891.59,0,0,0
1986-11-07,1886.53,1886.53,1886.53,1886.53,0,0,0
1986-11-10,1892.29,1892.29,1892.29,1892.29,0,0,0
1986-11-11,1895.95,1895.95,1895.95,1895.95,0,0,0
1986-11-14,1873.59,1873.59,1873.59,1873.59,0,0,0
1986-11-17,1860.52,1860.52,1860.52,1860.52,0,0,0
1986-11-18,1817.21,1817.21,1817.21,1817.21,0,0,0
1986-11-19,1826.63,1826.63,1826.63,1826.63,0,0,0
1986-11-20,1860.66,1860.66,1860.66,1860.66,0,0,0
1986-11-21,1893.56,1893.56,1893.56,1893.56,0,0,0
1986-11-24,1906.07,1906.07,1906.07,1906.07,0,0,0
1986-11-25,1912.12,1912.12,1912.12,1912.12,0,0,0
1986-11-26,1916.76,1916.76,1916.76,1916.76,0,0,0
1986-11-28,1914.23,1914.23,1914.23,1914.23,0,0,0
1986-12-01,1912.68,1912.68,1912.68,1912.68,0,0,0
1986-12-02,1955.57,1955.57,1955.57,1955.57,0,0,0
1986-12-03,1947.27,1947.27,1947.27,1947.27,0,0,0
1986-12-04,1939.68,1939.68,1939.68,1939.68,0,0,0
1986-12-05,1925.06,1925.06,1925.06,1925.06,0,0,0
1986-12-08,1930.26,1930.26,1930.26,1930.26,0,0,0
1986-12-10,1932.93,1932.93,1932.93,1932.93,0,0,0
1986-12-11,1923.65,1923.65,1923.65,1923.65,0,0,0
1986-12-12,1912.26,1912.26,1912.26,1912.26,0,0,0
1986-12-15,1922.81,1922.81,1922.81,1922.81,0,0,0
1986-12-16,1936.16,1936.16,1936.16,1936.16,0,0,0
1986-12-17,1918.31,1918.31,1918.31,1918.31,0,0,0
1986-12-18,1912.82,1912.82,1912.82,1912.82,0,0,0
1986-12-19,1928.85,1928.85,1928.85,1928.85,0,0,0
1986-12-22,1926.18,1926.18,1926.18,1926.18,0,0,0
1986-12-23,1914.37,1914.37,1914.37,1914.37,0,0,0
1986-12-24,1926.88,1926.88,1926.88,1926.88,0,0,0
1986-12-29,1912.12,1912.12,1912.12,1912.12,0,0,0
1986-12-30,1908.61,1908.61,1908.61,1908.61,0,0,0
1986-12-31,1895.95,1895.95,1895.95,1895.95,0,0,0
1987-01-02,1927.31,1927.31,1927.31,1927.31,0,0,0
1987-01-05,1971.32,1971.32,1971.32,1971.32,0,0,0
1987-01-06,1974.83,1974.83,1974.83,1974.83,0,0,0
1987-01-07,1993.95,1993.95,1993.95,1993.95,0,0,0
1987-01-08,2002.25,2002.25,2002.25,2002.25,0,0,0
1987-01-09,2005.91,2005.91,2005.91,2005.91,0,0,0
1987-01-12,2009.42,2009.42,2009.42,2009.42,0,0,0
1987-01-13,2012.94,2012.94,2012.94,2012.94,0,0,0
1987-01-14,2035.01,2035.01,2035.01,2035.01,0,0,0
1987-01-15,2070.73,2070.73,2070.73,2070.73,0,0,0
1987-01-16,2076.63,2076.63,2076.63,2076.63,0,0,0
1987-01-20,2104.47,2104.47,2104.47,2104.47,0,0,0
1987-01-21,2094.07,2094.07,2094.07,2094.07,0,0,0
1987-01-22,2145.67,2145.67,2145.67,2145.67,0,0,0
1987-01-23,2101.52,2101.52,2101.52,2101.52,0,0,0
1987-01-26,2107.28,2107.28,2107.28,2107.28,0,0,0
1987-01-27,2150.45,2150.45,2150.45,2150.45,0,0,0
1987-01-28,2163.39,2163.39,2163.39,2163.39,0,0,0
1987-01-29,2160.01,2160.01,2160.01,2160.01,0,0,0
1987-01-30,2158.04,2158.04,2158.04,2158.04,0,0,0
1987-02-02,2179.42,2179.42,2179.42,2179.42,0,0,0
1987-02-03,2168.45,2168.45,2168.45,2168.45,0,0,0
1987-02-04,2191.23,2191.23,2191.23,2191.23,0,0,0
1987-02-05,2201.49,2201.49,2201.49,2201.49,0,0,0
1987-02-06,2186.87,2186.87,2186.87,2186.87,0,0,0
1987-02-09,2176.74,2176.74,2176.74,2176.74,0,0,0
1987-02-10,2158.04,2158.04,2158.04,2158.04,0,0,0
1987-02-11,2171.96,2171.96,2171.96,2171.96,0,0,0
1987-02-12,2165.78,2165.78,2165.78,2165.78,0,0,0
1987-02-13,2183.35,2183.35,2183.35,2183.35,0,0,0
1987-02-17,2237.49,2237.49,2237.49,2237.49,0,0,0
1987-02-18,2237.63,2237.63,2237.63,2237.63,0,0,0
1987-02-19,2244.09,2244.09,2244.09,2244.09,0,0,0
1987-02-20,2235.24,2235.24,2235.24,2235.24,0,0,0
1987-02-23,2216.54,2216.54,2216.54,2216.54,0,0,0
1987-02-24,2223.28,2223.28,2223.28,2223.28,0,0,0
1987-02-25,2226.24,2226.24,2226.24,2226.24,0,0,0
1987-02-26,2216.68,2216.68,2216.68,2216.68,0,0,0
1987-02-27,2223.99,2223.99,2223.99,2223.99,0,0,0
1987-03-02,2220.47,2220.47,2220.47,2220.47,0,0,0
1987-03-03,2226.52,2226.52,2226.52,2226.52,0,0,0
1987-03-04,2257.45,2257.45,2257.45,2257.45,0,0,0
1987-03-05,2276.43,2276.43,2276.43,2276.43,0,0,0
1987-03-06,2280.23,2280.23,2280.23,2280.23,0,0,0
1987-03-09,2260.12,2260.12,2260.12,2260.12,0,0,0
1987-03-10,2280.09,2280.09,2280.09,2280.09,0,0,0
1987-03-11,2268.98,2268.98,2268.98,2268.98,0,0,0
1987-03-12,2267.34,2267.34,2267.34,2267.34,0,0,0
1987-03-13,2258.66,2258.66,2258.66,2258.66,0,0,0
1987-03-16,2248.44,2248.44,2248.44,2248.44,0,0,0
1987-03-18,2286.93,2286.93,2286.93,2286.93,0,0,0
1987-03-19,2299.57,2299.57,2299.57,2299.57,0,0,0
1987-03-20,2333.52,2333.52,2333.52,2333.52,0,0,0
1987-03-23,2363.78,2363.78,2363.78,2363.78,0,0,0
1987-03-24,2369.18,2369.18,2369.18,2369.18,0,0,0
1987-03-25,2363.49,2363.49,2363.49,2363.49,0,0,0
1987-03-26,2372.59,2372.59,2372.59,2372.59,0,0,0
1987-03-30,2278.41,2278.41,2278.41,2278.41,0,0,0
1987-03-31,2304.69,2304.69,2304.69,2304.69,0,0,0
1987-04-01,2316.05,2316.05,2316.05,2316.05,0,0,0
1987-04-02,2320.45,2320.45,2320.45,2320.45,0,0,0
1987-04-03,2390.34,2390.34,2390.34,2390.34,0,0,0
1987-04-06,2405.54,2405.54,2405.54,2405.54,0,0,0
1987-04-07,2360.94,2360.94,2360.94,2360.94,0,0,0
1987-04-08,2372.16,2372.16,2372.16,2372.16,0,0,0
1987-04-10,2338.78,2338.78,2338.78,2338.78,0,0,0
1987-04-13,2287.07,2287.07,2287.07,2287.07,0,0,0
1987-04-14,2252.98,2252.98,2252.98,2252.98,0,0,0
1987-04-15,2282.95,2282.95,2282.95,2282.95,0,0,0
1987-04-16,2275.99,2275.99,2275.99,2275.99,0,0,0
1987-04-21,2337.07,2337.07,2337.07,2337.07,0,0,0
1987-04-22,2285.94,2285.94,2285.94,2285.94,0,0,0
1987-04-23,2280.97,2280.97,2280.97,2280.97,0,0,0
1987-04-24,2235.37,2235.37,2235.37,2235.37,0,0,0
1987-04-27,2230.54,2230.54,2230.54,2230.54,0,0,0
1987-04-28,2231.96,2231.96,2231.96,2231.96,0,0,0
1987-04-29,2254.26,2254.26,2254.26,2254.26,0,0,0
1987-04-30,2286.36,2286.36,2286.36,2286.36,0,0,0
1987-05-04,2286.22,2286.22,2286.22,2286.22,0,0,0
1987-05-05,2338.07,2338.07,2338.07,2338.07,0,0,0
1987-05-06,2342.19,2342.19,2342.19,2342.19,0,0,0
1987-05-07,2334.66,2334.66,2334.66,2334.66,0,0,0
1987-05-13,2329.68,2329.68,2329.68,2329.68,0,0,0
1987-05-14,2325.49,2325.49,2325.49,2325.49,0,0,0
1987-05-15,2272.52,2272.52,2272.52,2272.52,0,0,0
1987-05-18,2258.66,2258.66,2258.66,2258.66,0,0,0
1987-05-19,2221.28,2221.28,2221.28,2221.28,0,0,0
1987-05-20,2215.87,2215.87,2215.87,2215.87,0,0,0
1987-05-21,2225.77,2225.77,2225.77,2225.77,0,0,0
1987-05-26,2297.94,2297.94,2297.94,2297.94,0,0,0
1987-05-27,2295.81,2295.81,2295.81,2295.81,0,0,0
1987-05-28,2310.68,2310.68,2310.68,2310.68,0,0,0
1987-05-29,2291.57,2291.57,2291.57,2291.57,0,0,0
1987-06-01,2288.23,2288.23,2288.23,2288.23,0,0,0
1987-06-02,2278.22,2278.22,2278.22,2278.22,0,0,0
1987-06-03,2320.69,2320.69,2320.69,2320.69,0,0,0
1987-06-04,2337.08,2337.08,2337.08,2337.08,0,0,0
1987-06-05,2326.15,2326.15,2326.15,2326.15,0,0,0
1987-06-08,2351.64,2351.64,2351.64,2351.64,0,0,0
1987-06-10,2353.61,2353.61,2353.61,2353.61,0,0,0
1987-06-11,2360.13,2360.13,2360.13,2360.13,0,0,0
1987-06-12,2377.73,2377.73,2377.73,2377.73,0,0,0
1987-06-15,2391.54,2391.54,2391.54,2391.54,0,0,0
1987-06-16,2407.35,2407.35,2407.35,2407.35,0,0,0
1987-06-17,2407.35,2407.35,2407.35,2407.35,0,0,0
1987-06-18,2408.13,2408.13,2408.13,2408.13,0,0,0
1987-06-19,2420.85,2420.85,2420.85,2420.85,0,0,0
1987-06-22,2445.51,2445.51,2445.51,2445.51,0,0,0
1987-06-23,2439.73,2439.73,2439.73,2439.73,0,0,0
1987-06-24,2428.41,2428.41,2428.41,2428.41,0,0,0
1987-06-25,2451.05,2451.05,2451.05,2451.05,0,0,0
1987-06-26,2436.86,2436.86,2436.86,2436.86,0,0,0
1987-06-29,2446.91,2446.91,2446.91,2446.91,0,0,0
1987-06-30,2418.53,2418.53,2418.53,2418.53,0,0,0
1987-07-01,2409.76,2409.76,2409.76,2409.76,0,0,0
1987-07-02,2436.7,2436.7,2436.7,2436.7,0,0,0
1987-07-06,2429.53,2429.53,2429.53,2429.53,0,0,0
1987-07-07,2449.78,2449.78,2449.78,2449.78,0,0,0
1987-07-08,2463.97,2463.97,2463.97,2463.97,0,0,0
1987-07-09,2451.21,2451.21,2451.21,2451.21,0,0,0
1987-07-10,2455.99,2455.99,2455.99,2455.99,0,0,0
1987-07-13,2452.97,2452.97,2452.97,2452.97,0,0,0
1987-07-14,2481.35,2481.35,2481.35,2481.35,0,0,0
1987-07-15,2483.74,2483.74,2483.74,2483.74,0,0,0
1987-07-16,2496.97,2496.97,2496.97,2496.97,0,0,0
1987-07-17,2510.04,2510.04,2510.04,2510.04,0,0,0
1987-07-20,2487.72,2487.72,2487.72,2487.72,0,0,0
1987-07-21,2467.95,2467.95,2467.95,2467.95,0,0,0
1987-07-22,2470.18,2470.18,2470.18,2470.18,0,0,0
1987-07-23,2471.94,2471.94,2471.94,2471.94,0,0,0
1987-07-24,2485.33,2485.33,2485.33,2485.33,0,0,0
1987-07-27,2493.94,2493.94,2493.94,2493.94,0,0,0
1987-07-28,2519.77,2519.77,2519.77,2519.77,0,0,0
1987-07-29,2539.54,2539.54,2539.54,2539.54,0,0,0
1987-07-30,2567.44,2567.44,2567.44,2567.44,0,0,0
1987-07-31,2572.07,2572.07,2572.07,2572.07,0,0,0
1987-08-03,2557.08,2557.08,2557.08,2557.08,0,0,0
1987-08-04,2546.72,2546.72,2546.72,2546.72,0,0,0
1987-08-05,2566.65,2566.65,2566.65,2566.65,0,0,0
1987-08-06,2594.23,2594.23,2594.23,2594.23,0,0,0
1987-08-10,2635.84,2635.84,2635.84,2635.84,0,0,0
1987-08-11,2680.48,2680.48,2680.48,2680.48,0,0,0
1987-08-12,2669.32,2669.32,2669.32,2669.32,0,0,0
1987-08-13,2691.49,2691.49,2691.49,2691.49,0,0,0
1987-08-14,2685.43,2685.43,2685.43,2685.43,0,0,0
1987-08-17,2700.57,2700.57,2700.57,2700.57,0,0,0
1987-08-18,2654.66,2654.66,2654.66,2654.66,0,0,0
1987-08-19,2665.82,2665.82,2665.82,2665.82,0,0,0
1987-08-20,2706.79,2706.79,2706.79,2706.79,0,0,0
1987-08-24,2697.07,2697.07,2697.07,2697.07,0,0,0
1987-08-25,2722.42,2722.42,2722.42,2722.42,0,0,0
1987-08-26,2701.85,2701.85,2701.85,2701.85,0,0,0
1987-08-27,2675.06,2675.06,2675.06,2675.06,0,0,0
1987-08-28,2639.35,2639.35,2639.35,2639.35,0,0,0
1987-08-31,2662.95,2662.95,2662.95,2662.95,0,0,0
1987-09-01,2610.97,2610.97,2610.97,2610.97,0,0,0
1987-09-02,2602.04,2602.04,2602.04,2602.04,0,0,0
1987-09-03,2599.49,2599.49,2599.49,2599.49,0,0,0
1987-09-04,2561.38,2561.38,2561.38,2561.38,0,0,0
1987-09-08,2545.12,2545.12,2545.12,2545.12,0,0,0
1987-09-09,2549.27,2549.27,2549.27,2549.27,0,0,0
1987-09-10,2576.05,2576.05,2576.05,2576.05,0,0,0
1987-09-11,2608.74,2608.74,2608.74,2608.74,0,0,0
1987-09-14,2613.04,2613.04,2613.04,2613.04,0,0,0
1987-09-15,2566.58,2566.58,2566.58,2566.58,0,0,0
1987-09-16,2530.19,2530.19,2530.19,2530.19,0,0,0
1987-09-18,2524.64,2524.64,2524.64,2524.64,0,0,0
1987-09-21,2492.82,2492.82,2492.82,2492.82,0,0,0
1987-09-22,2568.05,2568.05,2568.05,2568.05,0,0,0
1987-09-23,2585.67,2585.67,2585.67,2585.67,0,0,0
1987-09-24,2566.42,2566.42,2566.42,2566.42,0,0,0
1987-09-25,2570.17,2570.17,2570.17,2570.17,0,0,0
1987-09-29,2590.57,2590.57,2590.57,2590.57,0,0,0
1987-09-30,2596.28,2596.28,2596.28,2596.28,0,0,0
1987-10-02,2640.99,2640.99,2640.99,2640.99,0,0,0
1987-10-05,2640.18,2640.18,2640.18,2640.18,0,0,0
1987-10-06,2548.63,2548.63,2548.63,2548.63,0,0,0
1987-10-07,2551.08,2551.08,2551.08,2551.08,0,0,0
1987-10-08,2516.64,2516.64,2516.64,2516.64,0,0,0
1987-10-09,2482.21,2482.21,2482.21,2482.21,0,0,0
1987-10-12,2471.44,2471.44,2471.44,2471.44,0,0,0
1987-10-13,2508.16,2508.16,2508.16,2508.16,0,0,0
1987-10-15,2355.09,2355.09,2355.09,2355.09,0,0,0
1987-10-16,2246.74,2246.74,2246.74,2246.74,0,0,0
1987-10-19,1738.74,1738.74,1738.74,1738.74,0,0,0
1987-10-20,1841.01,1841.01,1841.01,1841.01,0,0,0
